-0.680352 	 -1.166143 	 0.485791 	 4.800000   
-0.680363 	 -1.188816 	 0.508452 	 4.850000   
-0.680377 	 -1.213624 	 0.533247 	 4.900000   
-0.680391 	 -1.240747 	 0.560355 	 4.950000   
-0.680409 	 -1.270377 	 0.589969 	 5.000000   
-0.680429 	 -1.302726 	 0.622296 	 5.050000   
-0.680454 	 -1.338012 	 0.657558 	 5.100000   
-0.680485 	 -1.376463 	 0.695979 	 5.150000   
-0.680525 	 -1.418303 	 0.737778 	 5.200000   
-0.680576 	 -1.463732 	 0.783156 	 5.250000   
-0.680645 	 -1.512909 	 0.832264 	 5.300000   
-0.680736 	 -1.565906 	 0.885170 	 5.350000   
-0.680858 	 -1.622660 	 0.941802 	 5.400000   
-0.681022 	 -1.682894 	 1.001872 	 5.450000   
-0.681237 	 -1.746016 	 1.064779 	 5.500000   
-0.681516 	 -1.811002 	 1.129486 	 5.550000   
-0.681863 	 -1.876268 	 1.194405 	 5.600000   
-0.682276 	 -1.939571 	 1.257295 	 5.650000   
-0.682732 	 -1.997992 	 1.315260 	 5.700000   
-0.683185 	 -2.048082 	 1.364898 	 5.750000   
-0.683566 	 -2.086226 	 1.402661 	 5.800000   
-0.683798 	 -2.109217 	 1.425419 	 5.850000   
-0.683825 	 -2.114920 	 1.431095 	 5.900000   
-0.683631 	 -2.102778 	 1.419147 	 5.950000   
-0.683254 	 -2.073962 	 1.390708 	 6.000000   
-0.682763 	 -2.031068 	 1.348305 	 6.050000   
-0.682237 	 -1.977528 	 1.295291 	 6.100000   
-0.681739 	 -1.916954 	 1.235216 	 6.150000   
-0.681305 	 -1.852632 	 1.171327 	 6.200000   
-0.680949 	 -1.787242 	 1.106293 	 6.250000   
-0.680671 	 -1.722780 	 1.042109 	 6.300000   
-0.680460 	 -1.660613 	 0.980153 	 6.350000   
-0.680303 	 -1.601592 	 0.921289 	 6.400000   
-0.680189 	 -1.546182 	 0.865993 	 6.450000   
-0.680108 	 -1.494572 	 0.814465 	 6.500000   
-0.680050 	 -1.446770 	 0.766720 	 6.550000   
-0.680010 	 -1.402665 	 0.722655 	 6.600000   
-0.679984 	 -1.362081 	 0.682097 	 6.650000   
-0.679966 	 -1.324805 	 0.644839 	 6.700000   
-0.679956 	 -1.290612 	 0.610655 	 6.750000   
-0.679951 	 -1.259275 	 0.579324 	 6.800000   
-0.679950 	 -1.230579 	 0.550629 	 6.850000   
-0.679952 	 -1.204319 	 0.524368 	 6.900000   
-0.679955 	 -1.180307 	 0.500352 	 6.950000   
-0.679961 	 -1.158370 	 0.478409 	 7.000000   
-0.679967 	 -1.138351 	 0.458384 	 7.050000   
-0.679975 	 -1.120111 	 0.440136 	 7.100000   
-0.679983 	 -1.103523 	 0.423540 	 7.150000   
-0.679992 	 -1.088474 	 0.408482 	 7.200000   
-0.680001 	 -1.074864 	 0.394863 	 7.250000   
-0.680011 	 -1.062604 	 0.382593 	 7.300000   
-0.680021 	 -1.051616 	 0.371595 	 7.350000   
-0.680031 	 -1.041831 	 0.361800 	 7.400000   
-0.680042 	 -1.033188 	 0.353146 	 7.450000   
-0.680053 	 -1.025636 	 0.345583 	 7.500000   
-0.680064 	 -1.019129 	 0.339065 	 7.550000   
-0.680075 	 -1.013628 	 0.333553 	 7.600000   
-0.680087 	 -1.009103 	 0.329016 	 7.650000   
-0.680099 	 -1.005527 	 0.325429 	 7.700000   
-0.680111 	 -1.002880 	 0.322770 	 7.750000   
-0.680123 	 -1.001147 	 0.321024 	 7.800000   
-0.680135 	 -1.000318 	 0.320182 	 7.850000   
-0.680148 	 -1.000388 	 0.320240 	 7.900000   
-0.680161 	 -1.001358 	 0.321197 	 7.950000   
-0.680174 	 -1.003234 	 0.323060 	 8.000000   
-0.680187 	 -1.006025 	 0.325837 	 8.050000   
-0.680201 	 -1.009747 	 0.329546 	 8.100000   
-0.680215 	 -1.014423 	 0.334208 	 8.150000   
-0.680229 	 -1.020078 	 0.339848 	 8.200000   
-0.680244 	 -1.026745 	 0.346501 	 8.250000   
-0.680259 	 -1.034463 	 0.354205 	 8.300000   
-0.680274 	 -1.043279 	 0.363005 	 8.350000   
-0.680290 	 -1.053247 	 0.372957 	 8.400000   
-0.680306 	 -1.064426 	 0.384121 	 8.450000   
-0.680322 	 -1.076889 	 0.396567 	 8.500000   
-0.680339 	 -1.090714 	 0.410375 	 8.550000   
-0.680357 	 -1.105993 	 0.425636 	 8.600000   
-0.680375 	 -1.122827 	 0.442452 	 8.650000   
-0.680394 	 -1.141331 	 0.460937 	 8.700000   
-0.680414 	 -1.161633 	 0.481220 	 8.750000   
-0.680435 	 -1.183877 	 0.503442 	 8.800000   
-0.680457 	 -1.208221 	 0.527763 	 8.850000   
-0.680482 	 -1.234839 	 0.554357 	 8.900000   
-0.680508 	 -1.263923 	 0.583415 	 8.950000   
-0.680539 	 -1.295679 	 0.615141 	 9.000000   
-0.680573 	 -1.330326 	 0.649753 	 9.050000   
-0.680613 	 -1.368089 	 0.687475 	 9.100000   
-0.680662 	 -1.409193 	 0.728531 	 9.150000   
-0.680722 	 -1.453846 	 0.773124 	 9.200000   
-0.680797 	 -1.502219 	 0.821421 	 9.250000   
-0.680894 	 -1.554404 	 0.873510 	 9.300000   
-0.681019 	 -1.610374 	 0.929355 	 9.350000   
-0.681183 	 -1.669903 	 0.988721 	 9.400000   
-0.681395 	 -1.732476 	 1.051081 	 9.450000   
-0.681666 	 -1.797169 	 1.115504 	 9.500000   
-0.682003 	 -1.862528 	 1.180526 	 9.550000   
-0.682404 	 -1.926454 	 1.244050 	 9.600000   
-0.682851 	 -1.986166 	 1.303315 	 9.650000   
-0.683302 	 -2.038306 	 1.355004 	 9.700000   
-0.683693 	 -2.079253 	 1.395560 	 9.750000   
-0.683946 	 -2.105659 	 1.421714 	 9.800000   
-0.683998 	 -2.115114 	 1.431116 	 9.850000   
-0.683824 	 -2.106701 	 1.422877 	 9.900000   
-0.683453 	 -2.081236 	 1.397783 	 9.950000   
-0.682951 	 -2.041056 	 1.358105 	 10.000000   
-0.682399 	 -1.989472 	 1.307073 	 10.050000   
-0.681864 	 -1.930105 	 1.248241 	 10.100000   
-0.681390 	 -1.866340 	 1.184950 	 10.150000   
-0.680996 	 -1.800997 	 1.120002 	 10.200000   
-0.680682 	 -1.736215 	 1.055533 	 10.250000   
-0.680440 	 -1.673484 	 0.993044 	 10.300000   
-0.680258 	 -1.613755 	 0.933498 	 10.350000   
-0.680123 	 -1.557564 	 0.877442 	 10.400000   
-0.680024 	 -1.505151 	 0.825127 	 10.450000   
-0.679953 	 -1.456553 	 0.776601 	 10.500000   
-0.679902 	 -1.411683 	 0.731781 	 10.550000   
-0.679867 	 -1.370374 	 0.690507 	 10.600000   
-0.679842 	 -1.332419 	 0.652577 	 10.650000   
-0.679827 	 -1.297595 	 0.617768 	 10.700000   
-0.679818 	 -1.265674 	 0.585856 	 10.750000   
-0.679813 	 -1.236438 	 0.556625 	 10.800000   
-0.679812 	 -1.209680 	 0.529868 	 10.850000   
-0.679815 	 -1.185208 	 0.505393 	 10.900000   
-0.679819 	 -1.162846 	 0.483027 	 10.950000   
-0.679825 	 -1.142434 	 0.462609 	 11.000000   
-0.679833 	 -1.123829 	 0.443996 	 11.050000   
-0.679842 	 -1.106901 	 0.427060 	 11.100000   
-0.679851 	 -1.091536 	 0.411684 	 11.150000   
-0.679862 	 -1.077629 	 0.397767 	 11.200000   
-0.679873 	 -1.065091 	 0.385218 	 11.250000   
-0.679885 	 -1.053840 	 0.373955 	 11.300000   
-0.679898 	 -1.043806 	 0.363908 	 11.350000   
-0.679911 	 -1.034927 	 0.355016 	 11.400000   
-0.679925 	 -1.027148 	 0.347223 	 11.450000   
-0.679939 	 -1.020423 	 0.340484 	 11.500000   
-0.679953 	 -1.014713 	 0.334760 	 11.550000   
-0.679968 	 -1.009984 	 0.330016 	 11.600000   
-0.679983 	 -1.006210 	 0.326227 	 11.650000   
-0.679999 	 -1.003368 	 0.323369 	 11.700000   
-0.680015 	 -1.001443 	 0.321428 	 11.750000   
-0.680031 	 -1.000423 	 0.320392 	 11.800000   
-0.680048 	 -1.000304 	 0.320256 	 11.850000   
-0.680066 	 -1.001085 	 0.321019 	 11.900000   
-0.680083 	 -1.002769 	 0.322685 	 11.950000   
-0.680102 	 -1.005366 	 0.325264 	 12.000000   
-0.680120 	 -1.008891 	 0.328771 	 12.050000   
-0.680140 	 -1.013364 	 0.333224 	 12.100000   
-0.680159 	 -1.018810 	 0.338651 	 12.150000   
-0.680180 	 -1.025262 	 0.345082 	 12.200000   
-0.680200 	 -1.032756 	 0.352555 	 12.250000   
-0.680222 	 -1.041337 	 0.361115 	 12.300000   
-0.680244 	 -1.051058 	 0.370814 	 12.350000   
-0.680267 	 -1.061977 	 0.381710 	 12.400000   
-0.680290 	 -1.074164 	 0.393874 	 12.450000   
-0.680315 	 -1.087696 	 0.407382 	 12.500000   
-0.680340 	 -1.102662 	 0.422322 	 12.550000   
-0.680366 	 -1.119160 	 0.438794 	 12.600000   
-0.680394 	 -1.137303 	 0.456910 	 12.650000   
-0.680422 	 -1.157217 	 0.476795 	 12.700000   
-0.680452 	 -1.179040 	 0.498588 	 12.750000   
-0.680484 	 -1.202928 	 0.522444 	 12.800000   
-0.680519 	 -1.229053 	 0.548535 	 12.850000   
-0.680556 	 -1.257602 	 0.577046 	 12.900000   
-0.680597 	 -1.288778 	 0.608182 	 12.950000   
-0.680642 	 -1.322798 	 0.642156 	 13.000000   
-0.680694 	 -1.359886 	 0.679192 	 13.050000   
-0.680753 	 -1.400268 	 0.719514 	 13.100000   
-0.680824 	 -1.444157 	 0.763333 	 13.150000   
-0.680910 	 -1.491734 	 0.810824 	 13.200000   
-0.681016 	 -1.543112 	 0.862095 	 13.250000   
-0.681150 	 -1.598292 	 0.917143 	 13.300000   
-0.681319 	 -1.657099 	 0.975780 	 13.350000   
-0.681534 	 -1.719085 	 1.037551 	 13.400000   
-0.681806 	 -1.783426 	 1.101620 	 13.450000   
-0.682141 	 -1.848787 	 1.166646 	 13.500000   
-0.682541 	 -1.913213 	 1.230673 	 13.550000   
-0.682988 	 -1.974064 	 1.291075 	 13.600000   
-0.683447 	 -2.028085 	 1.344638 	 13.650000   
-0.683856 	 -2.071674 	 1.387818 	 13.700000   
-0.684138 	 -2.101375 	 1.417237 	 13.750000   
-0.684225 	 -2.114525 	 1.430300 	 13.800000   
-0.684082 	 -2.109862 	 1.425780 	 13.850000   
-0.683728 	 -2.087840 	 1.404111 	 13.900000   
-0.683224 	 -2.050511 	 1.367287 	 13.950000   
-0.682651 	 -2.001036 	 1.318385 	 14.000000   
-0.682083 	 -1.943022 	 1.260939 	 14.050000   
-0.681569 	 -1.879936 	 1.198368 	 14.100000   
-0.681133 	 -1.814734 	 1.133601 	 14.150000   
-0.680780 	 -1.749697 	 1.068917 	 14.200000   
-0.680503 	 -1.686446 	 1.005943 	 14.250000   
-0.680290 	 -1.626034 	 0.945744 	 14.300000   
-0.680130 	 -1.569075 	 0.888946 	 14.350000   
-0.680009 	 -1.515861 	 0.835853 	 14.400000   
-0.679919 	 -1.466468 	 0.786549 	 14.450000   
-0.679852 	 -1.420827 	 0.740975 	 14.500000   
-0.679803 	 -1.378786 	 0.698983 	 14.550000   
-0.679768 	 -1.340145 	 0.660377 	 14.600000   
-0.679742 	 -1.304681 	 0.624939 	 14.650000   
-0.679725 	 -1.272168 	 0.592444 	 14.700000   
-0.679713 	 -1.242385 	 0.562672 	 14.750000   
-0.679706 	 -1.215122 	 0.535416 	 14.800000   
-0.679703 	 -1.190184 	 0.510481 	 14.850000   
-0.679703 	 -1.167391 	 0.487689 	 14.900000   
-0.679705 	 -1.146581 	 0.466876 	 14.950000   
-0.679709 	 -1.127607 	 0.447898 	 15.000000   
-0.679715 	 -1.110336 	 0.430620 	 15.050000   
-0.679723 	 -1.094650 	 0.414927 	 15.100000   
-0.679732 	 -1.080444 	 0.400712 	 15.150000   
-0.679742 	 -1.067624 	 0.387882 	 15.200000   
